App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Search Term,Keyword,Match Type,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social icons by identixweb,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social hub,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social commerce,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social ch,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social blad,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,social beat,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,socia proof section,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,sleek social sharing,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,share to social media,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,scarcity urgency proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,sc social login,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,sassy social share,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,sales pop-up social proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,sales pop up:fomo+social proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.2,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,sales pop social trust,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,rt social chat,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.2,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,rt social ch,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,review + proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,redes sociales link,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,red social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,quick social log in,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,quick social l,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,prueba social gratis,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,provesource social proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proofer proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proofe bear,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof/fomo,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof upload,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof uplkoad,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof source,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof reading,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof pulse,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof of payment,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof it,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof fomo,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof bea,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,proof approavl,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,promocionar productos en redes sociales,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,products to social media post,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,12.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,power: social media icons bar,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,power social media icons bar,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,pop up social proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,poducts social share buttons,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,pay proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,package proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,oxi social login.,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,oxi social log in,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,oxi social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,open signin - social login,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,oneclick social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,one click social login free,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,one click social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.142857,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,omega social share buttons,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.2,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,native social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,minioorange social login,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,mini-orange social login + otp,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,magik social media auto post,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.071428,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,login con social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,loghi social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.25,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,link+in+bio social media,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,later social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,lab proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,icono redes sociales,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,icon social footer,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.25,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,https://apps.shopify.com/connily-social-media-agent,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,hook one tap social login,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,hiko social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,helpy social share buttons,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,globo ? social login,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,for proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,fomo: social proof sales popup,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.166666,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,fomo: social proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,fomo ? social proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,floaty social icons,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,floating social media buttons,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,floatify: social & cta buttons,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,"floatify - cta, social buttons",social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,fera social proof & urgency,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,et social ch,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,essential countdown timer + proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,embed social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.083333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,embed any social media,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,elite social login,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.076923,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,elite social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,dakaas social media icons,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.25,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,dakaas social,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,build social media vidoes,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,blog social post,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,bizzy social proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,bitlogin social login,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.333333,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,bitlogin ? social login,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,bar proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,artwork proof,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,0684 baking essential cotton padded heat proof microwave baking oven sale 0684 baking essential cot,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,?social share buttons?,social proof,broad,5.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,skill question,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,reviews & question,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,questions we get asked,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,question table,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,question lisst,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,product questions & answers,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.2,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,on page questioner,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,national examination of s6 mathematic physic and che question and answersmistry,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,intake question,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,i have a question,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,frequrntly asked questions,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,frequently asked questions,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.2,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,frequently ask questions,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,fq questions,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,foire aux questions,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,drop down questions,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,consultation sequence of questions,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,checkout question,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,attach questions,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,ask question before cod,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,answer question,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,add question in pro,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,ac questions,question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,ac - questions & answers (askify),question,broad,8.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,staff comment,comments,broad,4.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,commenting,comments,broad,4.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,comment some,comments,broad,4.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,comment gua,comments,broad,4.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,comment creer un sous menu,comments,broad,4.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,comment connecte mon assosier ?,comments,broad,4.0,1,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,comment avoir sidekick,comments,broad,4.0,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,amzon comments,comments,broad,4.0,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Judge.me Product Reviews App,Search_EN_Trust_2025.03.17,2026-02-24,2026-03-17,UTC,USD,ytv-service-star-triangle-flag-fire-hose,stars,broad,5.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
